,year,agency_code,career_cluster,num_concentrators,District Name,"School
Code",School Name,"State Board
Region",Grade Span,Title I Served School,Percent EDS,"School Performance 
Grade
(SPG)","School Performance
Score
(SPS)","School
Achievement
Score
(SA)","School Growth
Score
(SG)","School Growth
Status","School Growth
Index","Academic Assessments Score
(Reading and Mathematics EOG/EOC)","Science EOG
Score",English Learner Progress Score,"Four-Year
Cohort
Graduation
Rate Score","Biology
EOC Score",The ACT/WorkKeys Assessments Score,"Passing
NC Math 3 Course Score"
11669,2018,460340,TRAN,0,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11670,2019,460340,AAVC,4,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11671,2019,460340,BMA,2,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11672,2019,460340,HLTH,12,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11673,2019,460340,LAW,1,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11674,2019,460340,MRKT,1,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11675,2020,460340,AAVC,2,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11676,2020,460340,HLTH,50,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11677,2020,460340,INFO,20,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11678,2020,460340,LAW,2,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11679,2021,460340,BMA,16,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11680,2021,460340,HLTH,30,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11681,2022,460340,BMA,14,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11682,2022,460340,HLTH,8,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11683,2022,460340,INFO,11,Hertford County Schools,460340,CS Brown High,Northeast,09-12,Y,38.5,A,96.0,96.4,,,,,,,>95,,,
11684,2017,470312,AAVC,5,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11685,2017,470312,AGNR,23,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11686,2017,470312,ARCH,14,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11687,2017,470312,BMA,32,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11688,2017,470312,FINA,3,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11689,2017,470312,HLTH,46,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11690,2017,470312,HOSP,22,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11691,2017,470312,HUMA,37,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11692,2017,470312,INFO,28,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11693,2017,470312,LAW,7,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11694,2017,470312,MANU,13,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11695,2017,470312,MRKT,19,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11696,2017,470312,STEM,4,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11697,2017,470312,TRAN,11,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11698,2018,470312,AGNR,19,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11699,2018,470312,ARCH,10,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11700,2018,470312,AAVC,3,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11701,2018,470312,BMA,17,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11702,2018,470312,EDUC,0,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11703,2018,470312,FINA,1,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11704,2018,470312,HLTH,42,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11705,2018,470312,HOSP,20,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11706,2018,470312,HUMA,30,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11707,2018,470312,INFO,20,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11708,2018,470312,LAW,4,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11709,2018,470312,MANU,9,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11710,2018,470312,MRKT,8,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11711,2018,470312,STEM,5,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11712,2018,470312,TRAN,8,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11713,2019,470312,AGNR,33,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11714,2019,470312,ARCH,8,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11715,2019,470312,BMA,9,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11716,2019,470312,EDUC,1,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11717,2019,470312,HLTH,48,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11718,2019,470312,HOSP,14,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11719,2019,470312,HUMA,22,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11720,2019,470312,INFO,12,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11721,2019,470312,LAW,17,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11722,2019,470312,MANU,12,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11723,2019,470312,MRKT,2,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11724,2019,470312,TRAN,7,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11725,2020,470312,AAVC,28,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11726,2020,470312,AGNR,72,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11727,2020,470312,ARCH,13,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11728,2020,470312,EDUC,2,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11729,2020,470312,HLTH,183,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11730,2020,470312,HOSP,53,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11731,2020,470312,HUMA,37,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11732,2020,470312,INFO,1,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11733,2020,470312,LAW,110,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11734,2020,470312,MANU,30,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11735,2020,470312,STEM,1,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11736,2020,470312,TRAN,7,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11737,2021,470312,AAVC,6,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11738,2021,470312,AGNR,22,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11739,2021,470312,ARCH,2,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11740,2021,470312,HLTH,39,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11741,2021,470312,HOSP,3,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11742,2021,470312,HUMA,47,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11743,2021,470312,LAW,25,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11744,2021,470312,TRAN,10,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11745,2022,470312,AAVC,10,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11746,2022,470312,AGNR,41,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11747,2022,470312,ARCH,2,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11748,2022,470312,BMA,6,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11749,2022,470312,HLTH,31,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11750,2022,470312,HOSP,8,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11751,2022,470312,HUMA,35,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11752,2022,470312,INFO,30,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11753,2022,470312,LAW,50,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11754,2022,470312,MANU,3,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11755,2022,470312,TRAN,22,Hoke County Schools,470312,Hoke County High,Sandhills,09-12,,34.3,C,65.0,56.6,96.9,Exceeded,8.18,46.1,,<5,82.2,40,38.9,93.4
11756,2017,470342,BMA,1,Hoke County Schools,470342,J W Turlington School,Sandhills,06-12,,68.2,ALT,,,,,,,,,,,,
11757,2017,470342,INFO,3,Hoke County Schools,470342,J W Turlington School,Sandhills,06-12,,68.2,ALT,,,,,,,,,,,,
11758,2022,470342,INFO,1,Hoke County Schools,470342,J W Turlington School,Sandhills,06-12,,68.2,ALT,,,,,,,,,,,,
11759,2017,480316,ARCH,3,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11760,2017,480316,BMA,3,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11761,2017,480316,MANU,6,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11762,2017,480316,MRKT,3,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11763,2018,480316,AGNR,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11764,2018,480316,ARCH,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11765,2018,480316,AAVC,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11766,2018,480316,BMA,1,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11767,2018,480316,EDUC,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11768,2018,480316,FINA,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11769,2018,480316,HLTH,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11770,2018,480316,HOSP,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11771,2018,480316,HUMA,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11772,2018,480316,INFO,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11773,2018,480316,LAW,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11774,2018,480316,MANU,4,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11775,2018,480316,MRKT,1,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11776,2018,480316,STEM,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11777,2018,480316,TRAN,0,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11778,2019,480316,MANU,1,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11779,2020,480316,MANU,5,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11780,2021,480316,ARCH,1,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11781,2021,480316,FINA,3,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11782,2022,480316,STEM,5,Hyde County Schools,480316,Ocracoke School,Northeast,PK-12,Y,18.1,C,65.0,66.5,59.6,Not Met,-4.22,66.5,,,,,,
11783,2017,480318,AGNR,6,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11784,2017,480318,HOSP,2,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11785,2018,480318,AGNR,5,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11786,2018,480318,ARCH,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11787,2018,480318,AAVC,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11788,2018,480318,BMA,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11789,2018,480318,EDUC,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11790,2018,480318,FINA,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11791,2018,480318,HLTH,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11792,2018,480318,HOSP,1,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11793,2018,480318,HUMA,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11794,2018,480318,INFO,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11795,2018,480318,LAW,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11796,2018,480318,MANU,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11797,2018,480318,MRKT,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11798,2018,480318,STEM,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11799,2018,480318,TRAN,0,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11800,2019,480318,AGNR,8,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11801,2019,480318,HLTH,1,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11802,2019,480318,HOSP,1,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11803,2019,480318,MANU,2,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11804,2019,480318,STEM,1,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11805,2020,480318,AGNR,37,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11806,2020,480318,HLTH,8,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11807,2020,480318,HUMA,1,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11808,2021,480318,AGNR,2,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11809,2021,480318,BMA,5,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11810,2021,480318,HLTH,14,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11811,2021,480318,INFO,5,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11812,2022,480318,AAVC,2,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11813,2022,480318,AGNR,7,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11814,2022,480318,HLTH,2,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11815,2022,480318,INFO,2,Hyde County Schools,480318,Mattamuskeet Early College High,Northeast,06-13,Y,50.7,D,53.0,43.6,88.6,Exceeded,3.47,43.6,,,,,,
11816,2017,490310,AGNR,2,Iredell-Statesville Schools,490310,Career Academy and Technical School,Southwest,06-12,,11.1,B,71.0,70.2,74.9,Met,-1.01,59,,,87.1,,,90
11817,2017,490310,BMA,3,Iredell-Statesville Schools,490310,Career Academy and Technical School,Southwest,06-12,,11.1,B,71.0,70.2,74.9,Met,-1.01,59,,,87.1,,,90
11818,2017,490310,HLTH,1,Iredell-Statesville Schools,490310,Career Academy and Technical School,Southwest,06-12,,11.1,B,71.0,70.2,74.9,Met,-1.01,59,,,87.1,,,90
11819,2017,490310,HOSP,2,Iredell-Statesville Schools,490310,Career Academy and Technical School,Southwest,06-12,,11.1,B,71.0,70.2,74.9,Met,-1.01,59,,,87.1,,,90
11820,2017,490310,HUMA,4,Iredell-Statesville Schools,490310,Career Academy and Technical School,Southwest,06-12,,11.1,B,71.0,70.2,74.9,Met,-1.01,59,,,87.1,,,90
